jk5	k6_as_query	Q01886/62867029_A3_ala	96.92
jk5	k6_as_query	Q9Z4X5_A3_asn	53.14
jk5	k6_as_query	AGM16413.1_5398_mod5_pro	100.00
jk5	k6_as_query	O87314_A2_thr	50.68
jk5	k6_as_query	Q84BQ4_A2(8)_ser	93.32
jk5	k6_as_query	Q93N87_A3_tyr	100.00
jk5	k6_as_query	BGC0000464_CDG17982.1_2738_mod3_pro	95.69
jk5	k6_as_query	CBG75492_2792_mod3_nme-fhorn	100.00
jk5	k6_as_query	P27743_A1_aad	77.90
jk5	k6_as_query	O85168_A6_phe	83.88
jk5	k6_as_query	Q9L8H4_A3(6)_val	89.18
jk5	k6_as_query	Q939Z0_A1(4)_hpg|hpg2cl	82.20
jk5	k6_as_query	BGC0000425_AFH75320.1_5859_mod6_d-gln	96.87
jk5	k6_as_query	Q939Z1_A2_bht	89.66
jk5	k6_as_query	EWS95122_2421_mod2_ala	72.26
jk5	k6_as_query	Q8KLL3_A2_tyr	82.97
jk5	k6_as_query	BGC0000426_AGZ03651.1_1997_mod2_trp	64.61
jk5	k6_as_query	Q65NK5_A1_gln	92.53
jk5	k6_as_query	YP_631961.1_2650_mod2_leu	59.21
jk5	k6_as_query	Q70AZ7_A2_hpg|hpg2cl	78.81
jk5	k6_as_query	Q8NJX1_A11_leu	57.90
jk5	k6_as_query	Q70JZ9_A1_tyr	98.66
jk5	k6_as_query	BGC0000400_AGM16413.1_4358_mod4_ile	100.00
jk5	k6_as_query	Q9RAH2_A1_leu	78.03
jk5	k6_as_query	BGC0000398_AFH75329.1_566_mod1_thr	78.71
jk5	k6_as_query	BGC0000431_EFE73313.1_484_mod1_ser	100.00
jk5	k6_as_query	Q939Y9_A1(7)_dpg	88.61
jk5	k6_as_query	AGM16412.1_5576_mod5_ser	100.00
jk5	k6_as_query	BGC0000398_AFH75328.1_1544_mod2_glu	73.06
jk5	k6_as_query	Q5DIP4_A2(5)_athr	67.23
jk5	k6_as_query	O85739_A1_cys	46.45
jk5	k6_as_query	Q70AZ7_A2(5)_hpg|hpg2cl	78.81
jk5	k6_as_query	AGZ15459.1_2235_mod2_3oh-3me-pro	48.24
jk5	k6_as_query	CCJ67636.1_2656_mod3_d-ser	85.04
jk5	k6_as_query	O52819_A3_asn	86.76
jk5	k6_as_query	Q93I54v1_A2_ser	100.00
jk5	k6_as_query	Q9FDB0_A1_thr	35.49
jk5	k6_as_query	Q70KJ6_A1(4)_val	77.54
jk5	k6_as_query	Q939Y9_A1_dpg	88.61
jk5	k6_as_query	Q8G985/24744795_ALod_phe-ac	76.23
jk5	k6_as_query	Q51338_A1_thr	99.63
jk5	k6_as_query	AEA30274.1_484_mod1_aoh-gly	64.39
jk5	k6_as_query	Q9R9J0_A1_tyr	83.79
jk5	k6_as_query	Q93TX2/14210837_A1(8)_ala	56.73
jk5	k6_as_query	EFE73312.1_2615_mod3_ser	100.00
jk5	k6_as_query	Q70AZ6_A1_dpg	100.00
jk5	k6_as_query	AEU11006.1_4186_mod2_gly	66.21
jk5	k6_as_query	Q9Z4X6_A1_ser	64.21
jk5	k6_as_query	P27742_A1_aad	80.53
jk5	k6_as_query	BGC0001036_AGZ15459.1_2235_mod2_3oh-3me-pro	48.24
jk5	k6_as_query	O07944_A2_phe	58.78
jk5	k6_as_query	O94205_A1_ala	38.10
jk5	k6_as_query	BGC0001114_AGN11881.1_528_mod1_thr	81.65
jk5	k6_as_query	Q70AZ9_A2_tyr	83.84
jk5	k6_as_query	Q70KJ7_A1_glu	72.08
jk5	k6_as_query	P19787_A2_cys	99.81
jk5	k6_as_query	BGC0000439_AHH53507.1_5197_mod5_gly	100.00
jk5	k6_as_query	AHZ34233.1_3643_mod4_leu	94.98
jk5	k6_as_query	Q9C1G0v1_A1_aad	100.00
jk5	k6_as_query	AHF21228.1_9291_mod7_dab	100.00
jk5	k6_as_query	O52820_A1(4)_hpg|hpg2cl	84.84
jk5	k1_as_query	Q70LM5_A2(8)_val	82.22
jk5	k1_as_query	AEC14348.1_1108_mod1_phe	48.43
jk5	k1_as_query	Q8KLL4v1_A1_dpg	100.00
jk5	k1_as_query	BGC0001045_AFR69334.1_544_mod1_d-ala	45.09
jk5	k1_as_query	Q45R83_A3(10)_gly	54.92
jk5	k1_as_query	BGC0000456_BAO73252.1_6319_mod5_tyr	59.84
jk5	k1_as_query	Q8G982_A2(9)_me-asp	76.23
jk5	k1_as_query	YP_631961.1_4764_mod4_ser	92.50
jk5	k1_as_query	BGC0000400_AGM16413.1_273_mod1_val	100.00
jk5	k1_as_query	O94205_A2_phe	36.54
jk5	k1_as_query	Q9RLP6v2_A2_thr	100.00
jk5	k1_as_query	Q70AZ7_A3_bht	100.00
jk5	k1_as_query	Q70LM4_A1(13)_trp	81.43
jk5	k1_as_query	Q70KJ6_A2(5)_asp	69.92
jk5	k1_as_query	Q9I157_A3(4)_dab	43.98
jk5	k1_as_query	CCJ67638.1_582_mod1_d-leu	88.45
jk5	k1_as_query	BGC0000439_AHH53506.1_5177_mod5_gly	100.00
jk5	k1_as_query	P27743_A2_cys	66.16
jk5	k1_as_query	CCJ67637.1_576_mod1_d-leu	78.96
jk5	k1_as_query	BGC0000425_AFH75320.1_1563_mod2_d-pro	72.60
jk5	k1_as_query	Q7WRQ4_A2(9)_me-asp	80.38
jk5	k1_as_query	BGC0000425_AFH75322.1_2740_mod3_ile	70.62
jk5	k1_as_query	Q70JX1_A2_orn	62.72
jk5	k1_as_query	Q56950a_A1_dhb|sal	100.00
jk5	k1_as_query	CCJ67640.1_1654_mod2_d-athr	94.78
jk5	k1_as_query	XP_754329.2_1103_mod2_ala	38.53
jk5	k1_as_query	Q5DIV8_A2(6)_horn	99.05
jk5	k1_as_query	Q5DIS7_A2_dab	42.27
jk5	k1_as_query	Q8CJX2_A2(11)_trp	65.47
jk5	k1_as_query	Q84BQ4_A5(11)_asp	89.50
jk5	k1_as_query	BGC0000456_BAO73252.1_5226_mod4_gln	56.02
jk5	k1_as_query	O87704_A1(3)_tyr	83.20
jk5	k1_as_query	BGC0000400_AGM16412.1_3015_mod3_thr	100.00
jk5	k1_as_query	Q9F638/11127897_A_dhb	71.51
jk5	k1_as_query	Q70JX1_A1_glu	67.50
jk5	k1_as_query	O07944_A1_pro	70.84
jk5	k1_as_query	YP_116976.1_488_mod1_lys	51.38
jk5	k1_as_query	Q93I55_A2_asn	97.86
jk5	k1_as_query	BGC0000439_AHH53506.1_1527_mod2_asp	100.00
jk5	k1_as_query	O68008_A4(11)_asp	48.26
jk5	k1_as_query	BGC0000416_CBJ90288.1_557_mod1_val	100.00
jk5	k1_as_query	CCJ67640.1_4826_mod5_d-dab	92.34
jk5	k1_as_query	BGC0000371_BAH31686.1_3493_mod3_horn	67.73
jk5	k1_as_query	Q9FB18_A1_b-ala	40.99
jk5	k1_as_query	AFZ61526.1_575_mod1_leu	78.03
jk5	k1_as_query	Q9FB23_A2_asn	39.55
jk5	k1_as_query	CCJ67636.1_476_mod1_dhabu	90.36
jk5	k1_as_query	AGC65513.1_491_mod1_phe|tyr	33.06
jk5	k1_as_query	Q70LM6_A3(5)_ala	62.72
jk5	k1_as_query	Q8KLL5_A3(6)_bht	100.00
jk5	k1_as_query	Q5ZPB0_A1_pip	48.33
jk5	k1_as_query	Q2VQ15_A4(7)_lys	49.24
jk5	k1_as_query	Q2XNF8_A2(3)_ala	60.76
jk5	k1_as_query	simA_mod5_bmt	58.90
jk5	k1_as_query	AGC65514.1_4147_mod3_val	40.74
jk5	k1_as_query	BGC0000398_AFH75330.1_1625_mod2_leu	72.90
jk5	k1_as_query	O33743_A1(5)_asn	55.27
jk5	k1_as_query	AEF33078.1_1540_mod2_33p-l-ala	59.88
jk5	k1_as_query	AFZ61501.1_1515_mod2_glu	73.06
jk5	k1_as_query	Q2VQ15_A3(6)_val	80.50
jk5	k1_as_query	Q83VS0/81321400_A9(19)_ala	94.28
jk5	k1_as_query	CCJ67636.1_1568_mod2_d-pro	73.40
jk5	k1_as_query	AHF21228.1_2025_mod2_dab	100.00
jk5	k1_as_query	P26046_A1_aad	100.00
jk5	k1_as_query	P27206_A1_glu	72.08
jk5	k1_as_query	Q83VS1_A3_val	100.00
jk5	k1_as_query	BGC0001133_XBJ1_0775_477_mod1_thr	62.79
jk5	k1_as_query	Q83VS1_A4(9)_dhab|dht	100.00
jk5	k1_as_query	Q45563_A1(10)_ile	80.76
jk5	k1_as_query	BGC0000400_AGM16414.1_277_mod1_val	100.00
jk5	k1_as_query	O68006_A4_glu	50.98
jk5	k1_as_query	Q8NJX1_A14_leu|val	57.42
jk5	k1_as_query	Q9RAH4_A2_ser	77.99
jk5	k1_as_query	BGC0000439_AHH53508.1_483_mod1_glu	100.00
jk5	k1_as_query	Q9Z4X5_A1_asp	100.00
jk5	k1_as_query	AHZ20781.1_481_mod1_thr	100.00
jk5	k1_as_query	BGC0001178_AGS77308.1_476_mod1_dpg	86.11
jk5	k1_as_query	Q8NJX1_A4_val	59.96
jk5	k1_as_query	Q6YK39_A1_ser	99.07
jk5	k1_as_query	BGC0000456_BAO73252.1_7854_mod6_val	52.48
jk5	k1_as_query	AFZ61526.1_1614_mod2_ser	88.89
jk5	k1_as_query	CBG75492_5304_mod5_d-cyclo-horn	100.00
jk5	k1_as_query	O30981_A1(5)_glu	97.01
jk5	k1_as_query	Q333U7_A2(4)_cys	46.40
jk5	k1_as_query	Q6WZ98_A1_blys	38.68
jk5	k1_as_query	Q83VS1_A1(6)_ala	100.00
jk5	k1_as_query	Q84BQ4_A3(9)_ile	84.01
jk5	k1_as_query	BGC0000431_EFE73308.1_231_mod1_cysa	100.00
jk5	k1_as_query	Q2N3S9_A1(9)_ser	51.56
jk5	k1_as_query	BGC0000398_AFH75328.1_482_mod1_leu	72.50
jk5	k1_as_query	O68008_A2(9)_phe	50.59
jk5	k1_as_query	XP_754329.2_55_mod1_trp	38.14
jk5	k1_as_query	BGC0001036_AGZ15459.1_694_mod1_piperazic	100.00
jk5	k10_as_query	Q7WZ65_A1_dpg	82.49
jk5	k10_as_query	Q9Z4X6_A4_asp	92.96
jk5	k10_as_query	ChaP_mod1_trp	34.89
jk5	k10_as_query	Q9FB27_A2_his	42.89
jk5	k10_as_query	simA_mod11_ala	57.80
jk5	k10_as_query	EPE34341.1_2860_mod3_4oh-pro	100.00
jk5	k10_as_query	BGC0000369_AHZ20781.1_481_mod1_thr	100.00
jk5	k10_as_query	removed_A1(2)_athr|thr	61.82
jk5	k10_as_query	Q8GAQ3_A2(4)_cys	56.10
jk5	k10_as_query	AHH53508.1_483_mod1_glu	100.00
jk5	k10_as_query	Q93I54_A1_asn	70.70
jk5	k10_as_query	BGC0000425_AFH75321.1_4831_mod5_d-val	88.31
jk5	k10_as_query	CBG75492_4248_mod4_orn	100.00
jk5	k10_as_query	O87314_A1_orn	100.00
jk5	k10_as_query	AEC14347.1_567_mod1_phe	48.43
jk5	k10_as_query	Q9Z4X5_A2(8)_gly	100.00
jk5	k10_as_query	P27742_A2_cys	79.50
jk5	k10_as_query	Q9RAH4_A4_leu	78.03
jk5	k10_as_query	CCJ67640.1_5904_mod6_lys	91.16
jk5	k10_as_query	Q9RLP6_A4_alaninol	71.66
jk5	k10_as_query	Q5DIS9_A2(6)_horn	99.62
jk5	k10_as_query	Q9FDB2_A_dhb	54.69
jk5	k10_as_query	BGC0000425_AFH75322.1_3790_mod4_hse	89.09
jk5	k10_as_query	Q00869_A1_hyv	37.50
jk5	k10_as_query	BGC0000419_AIG79243.1_26_mod1_hpg	96.32
jk5	k10_as_query	AHZ20784.1_1992_mod2_gln|tyr	100.00
jk5	k10_as_query	BGC0001125_AIW82283.1_552_mod1_deoxy-thr	97.34
jk5	k10_as_query	ChaP_mod2_ser	38.14
jk5	k10_as_query	BGC0001019_AHB82071.1_523_mod1_gly	55.32
jk5	k10_as_query	Q5DIS9_A1(5)_gln	56.39
jk5	k10_as_query	BGC0000423_CBG75492.1_2792_mod3_horn	100.00
jk5	k10_as_query	P94873_A1_aad	64.24
jk5	k10_as_query	P19787_A1_aad	100.00
jk5	k10_as_query	YP_631961.1_1173_mod1_ser	95.36
jk5	k10_as_query	BGC0000425_AFH75320.1_4799_mod5_d-val	96.19
jk5	k10_as_query	Q83VS0_A6(16)_ser	97.69
jk5	k10_as_query	Q9RLP6v2_A3_ala	100.00
jk5	k10_as_query	O52819_A1_leu	77.57
jk5	k10_as_query	Q6DNE7_A1(4)_cys	58.88
jk5	k10_as_query	BGC0000314_WP_010369430.1_544_mod1_asn	100.00
jk5	k10_as_query	Q5J1Q7_A3_hpg|hpg2cl	41.95
jk5	k10_as_query	Q8NJX1_A10_ser	62.38
jk5	k10_as_query	Q9FDB3_A1(1)_dhab|dht	100.00
jk5	k10_as_query	AGC65517.1_453_mod1_tyr	50.88
jk5	k10_as_query	Q939Z1_A1_leu	74.23
jk5	k10_as_query	Q04747_A1(4)_val	77.54
jk5	k10_as_query	Q84BQ5_A2(4)_leu	73.53
jk5	k10_as_query	BGC0000371_BAH31686.1_4563_mod4_horn	49.37
jk5	k10_as_query	Q884E5_A2_thr	95.10
jk5	k10_as_query	BGC0000464_CDG17980.1_5930_mod6_thr	62.55
jk5	k10_as_query	Q9C1G0v2_A3_val	100.00
jk5	k10_as_query	CCA29202.1_1497_mod2_cys	56.92
jk5	k10_as_query	BGC0000449_AHF21228.1_12993_mod10_glu	100.00
jk5	k10_as_query	XP_001220460.1_3743_mod1_trp	31.33
jk5	k10_as_query	Q9FB24_A1_thr	47.39
jk5	k10_as_query	Q84BQ5_A3(5)_leu	74.16
jk5	k10_as_query	BGC0000382_AIT38302.1_845_mod1_leu	35.58
jk5	k10_as_query	Q8GAQ3_A1(3)_phe	64.79
jk5	k10_as_query	Q83VS1_A1_ala	100.00
jk5	k10_as_query	BGC0000369_AHZ20784.1_509_mod1_nme-thr	100.00
jk5	k10_as_query	P11454_A1(2)_ser	99.04
jk5	k10_as_query	BGC0000425_AFH75320.1_3727_mod4_d-leu	80.85
jk5	k10_as_query	Q93I54v2_A2_ser	100.00
jk5	k10_as_query	BGC0001166_AGQ43600.1_2990_mod3_d-ala	84.36
jk5	k10_as_query	AHF21228.1_8208_mod6_ser	97.27
jk5	k10_as_query	BGC0000425_AFH75320.1_474_mod1_dhabu	87.37
jk5	k10_as_query	EFE73312.1_5470_mod5_val	100.00
jk5	k10_as_query	AGM16412.1_1974_mod2_val	100.00
jk5	k10_as_query	simA_mod2_leu	47.81
jk5	k10_as_query	Q9K5M1_A4(6)_tyr	73.90
jk5	k10_as_query	Q70LM6_A4(6)_val	67.56
jk5	k10_as_query	P71717_A1_ser|thr	100.00
jk5	k10_as_query	P94459_A1_pro	75.54
jk5	k10_as_query	Q5DIP4_A1(4)_gly	58.94
jk5	k10_as_query	Q93N86_A1(7)_hpg|hpg2cl	65.57
jk5	k10_as_query	AHZ20773.1_2017_mod2_tyr	100.00
jk5	k10_as_query	Q939Z0_A2(5)_hpg|hpg2cl	87.67
jk5	k10_as_query	Q5MP00_A1(5)_gly	52.60
jk5	k10_as_query	Q45R83_A1(8)_lys	52.94
jk5	k10_as_query	Q9RAH2_A3_asn	58.43
jk5	k10_as_query	BGC0000449_AHF21228.1_8208_mod6_ser	97.27
jk5	k10_as_query	AGC65514.1_1579_mod2_ser	57.41
jk5	k10_as_query	AEU11003.1_2671_mod3_aile	77.03
jk5	k10_as_query	Q9RAH2_A2_gly	66.21
jk5	k10_as_query	BGC0000431_EFE73312.1_441_mod1_thr	100.00
jk5	k10_as_query	AHH53507.1_4147_mod4_asp	100.00
jk5	k10_as_query	Q9L8H4_A2(5)_gly	55.48
jk5	k10_as_query	O68007_A2(7)_orn	55.94
jk5	k10_as_query	BGC0000400_AGM16414.1_1316_mod2_lys	100.00
jk5	k10_as_query	O66069_A1_gln	98.47
jk5	k10_as_query	Q83VS0_A10(20)_dab	90.70
jk5	k10_as_query	Q50E73_A4(9)_asp	97.29
jk5	k4_as_query	BGC0000400_AGM16413.1_2831_mod3_ser	100.00
jk5	k4_as_query	Q9Z4X5_A1(7)_asp	100.00
jk5	k4_as_query	AHF21229.1_474_mod2_ile	97.77
jk5	k4_as_query	Q8NJX1_A9_abu|iva	60.77
jk5	k4_as_query	Q2VQ17_A1_bmt	56.16
jk5	k4_as_query	BGC0000400_AGM16412.1_4054_mod4_orn	100.00
jk5	k4_as_query	Q84BC7_A1(4)_ile	69.28
jk5	k4_as_query	Q83VS0_A8(18)_dhab|dht	88.18
jk5	k4_as_query	AEU11003.1_4205_mod4_pro	72.67
jk5	k4_as_query	BGC0000335_AID65225.1_1648_mod1_tyr	74.47
jk5	k4_as_query	Q09164_A5_bmt	58.24
jk5	k4_as_query	AEC14349.1_24_mod1_val	40.04
jk5	k4_as_query	BGC0000419_AIG79241.1_3410_mod3_bht	98.52
jk5	k4_as_query	AFZ61526.1_2645_mod3_ile	71.73
jk5	k4_as_query	simA_mod7_sar	42.89
jk5	k4_as_query	O87313_A1_orn	64.27
jk5	k4_as_query	BGC0000464_CDG17981.1_1643_mod2_leu	89.63
jk5	k4_as_query	BGC0000400_AGM16414.1_2358_mod3_ile	100.00
jk5	k4_as_query	BGC0000426_AGZ03650.1_37_mod1_phe	55.62
jk5	k4_as_query	BGC0000299_ERG36783.1_544_mod1_val	100.00
jk5	k4_as_query	AGM16413.1_273_mod1_val	100.00
jk5	k4_as_query	simA_mod3_leu	58.37
jk5	k4_as_query	P39845_A2_orn	75.19
jk5	k4_as_query	BGC0000299_ERG36783.1_2037_mod2_asn	99.73
jk5	k4_as_query	Q847C7_A1(6)_thr	66.87
jk5	k4_as_query	P25464_A3_val	62.52
jk5	k4_as_query	YP_631961.1_11304_mod8_blys	45.78
jk5	k4_as_query	BGC0000425_AFH75321.1_5900_mod6_val	82.98
jk5	k4_as_query	BGC0000398_AFH75329.1_1652_mod2_val	65.56
jk5	k4_as_query	Q9R9J1_A1_asn	80.93
jk5	k4_as_query	EFE73312.1_1526_mod2_thr	65.49
jk5	k4_as_query	AEA30273.1_2593_mod3_boh-ome-tyr	56.73
jk5	k4_as_query	NP_216896.3_457_mod1_lys	100.00
jk5	k4_as_query	BGC0000431_EFE73312.1_1526_mod2_ser	65.49
jk5	k4_as_query	P45745_A1_gly	100.00
jk5	k4_as_query	BGC0001045_AFR69334.1_2032_mod2_d-cys	43.06
jk5	k4_as_query	P27206_A2_leu	81.41
jk5	k4_as_query	Q84BQ5_A1(3)_thr	79.07
jk5	k4_as_query	BGC0000463_AGM14933.1_561_mod1_gln	75.20
jk5	k4_as_query	BGC0001035_EPE34341.1_1766_mod2_3oh-gln	100.00
jk5	k4_as_query	BGC0000335_AID65222.1_2687_mod1_asn	40.55
jk5	k4_as_query	BGC0000451_CP001614.2_15150-22349_mod2_ser	56.31
jk5	k4_as_query	BGC0000314_WP_010369428.1_544_mod1_val	100.00
jk5	k4_as_query	P0C064_A4(5)_leu	99.02
jk5	k4_as_query	Q83VS1_A5_ala	100.00
jk5	k4_as_query	AHH53507.1_2589_mod3_ala	100.00
jk5	k4_as_query	BGC0000335_AID65224.1_469_mod1_asn	42.53
jk5	k4_as_query	BGC0001035_EPE34341.1_685_mod1_4oh-5oh-hty	100.00
jk5	k4_as_query	BGC0000398_AFH75330.1_3756_mod4_val	67.15
jk5	k4_as_query	AHH53507.1_6245_mod6_ala	56.47
jk5	k4_as_query	CCJ67638.1_2717_mod3_d-val	99.37
jk5	k4_as_query	Q5DIS7_A1_ser	75.24
jk5	k4_as_query	P0C064_A2(3)_val	96.48
jk5	k4_as_query	BGC0000439_AHH53507.1_6245_mod6_ala	56.47
jk5	k4_as_query	O33743_A2(6)_gln	51.75
jk5	k4_as_query	BGC0000314_WP_010369428.1_2037_mod2_asn	100.00
jk5	k4_as_query	BGC0000463_AGM14925.1_482_mod1_leu	67.79
jk5	k4_as_query	BGC0001133_XBJ1_0774_3102_mod3_ser	100.00
jk5	k4_as_query	Q01886_A4_aeo	86.49
jk5	k4_as_query	BGC0001168_509516289_4_mod1_arg	38.56
jk5	k4_as_query	BGC0000314_WP_010369430.1_2041_mod2_ile	100.00
jk5	k4_as_query	ADL64235_1458_mod2_phe	37.83
jk5	k4_as_query	Q8CJX2_A1(10)_glu|3-me-glu	50.68
jk5	k4_as_query	BGC0000400_AGM16412.1_1974_mod2_val	100.00
jk5	k4_as_query	P07702_A1_aad	63.05
jk5	k4_as_query	P27743_A3_val	54.10
jk5	k4_as_query	Q83Y48_A1_lys	39.89
jk5	k4_as_query	O85168_A2_ser	93.27
jk5	k4_as_query	Q9RNA9_A1_arg	95.12
jk5	k4_as_query	AHZ20784.1_509_mod1_thr	100.00
jk5	k4_as_query	BGC0001133_XBJ1_0775_3649_mod4_leu	96.76
jk5	k4_as_query	Q79JZ1_A1_cys	61.97
jk5	k4_as_query	Q83VS0_A2(12)_ala	94.67
jk5	k4_as_query	Q83VS0_A12(22)_tyr	83.88
jk5	k4_as_query	AHZ20774.1_477_mod1_thr	100.00
jk5	k4_as_query	NP_216895.1_486_mod1_lys	100.00
jk5	k4_as_query	BGC0000376_BAP16689.1_223_mod1_6cl-4hydroxyindole-3-carboxylic	42.95
jk5	k4_as_query	O52820_A2(5)_hpg|hpg2cl	87.67
jk5	k4_as_query	BGC0001178_AGS77307.1_1045_mod2_tyr	82.97
jk5	k4_as_query	Q09164_A8_leu	61.06
jk5	k4_as_query	BGC0001149_CDF96614.1_480_mod1_ser	65.97
jk5	k4_as_query	BGC0000400_AGM16413.1_1312_mod2_lys	100.00
jk5	k4_as_query	Q51338_A2_thr	99.63
jk5	k4_as_query	BGC0000463_AGM14933.1_7925_mod8_leu	79.67
jk5	k4_as_query	P39846_A1_tyr	83.20
jk5	k4_as_query	Q70AZ9a_A1_hpg|hpg2cl	100.00
jk5	k4_as_query	AEU11003.1_555_mod1_pro	70.85
jk5	k4_as_query	Q5MD35_A1_cys	88.35
jk5	k4_as_query	AHZ34232.1_480_mod1_leu	71.70
jk5	k4_as_query	Q9S1A9_A2(7)_ala	65.31
jk5	k4_as_query	EPE34341.1_6121_mod6_3oh-pro|3oh-4me-pro	100.00
jk5	k4_as_query	Q5DIV7_A4_horn	99.05
jk5	k4_as_query	EFE73312.1_4373_mod4_thr	60.32
jk5	k5_as_query	BGC0000439_AHH53506.1_3045_mod3_asp	100.00
jk5	k5_as_query	AGC65514.1_530_mod1_val	47.33
jk5	k5_as_query	Q8NJX1_A12_abu|iva	63.57
jk5	k5_as_query	BGC0000414_BAO84868.1_386_mod1_me-tyr	39.38
jk5	k5_as_query	BGC0000426_AGZ03651.1_480_mod1_ala	57.37
jk5	k5_as_query	BGC0000376_BAP16699.1_1300_mod1_ser	48.25
jk5	k5_as_query	Q8KLL5_A3_bht	100.00
jk5	k5_as_query	BGC0001036_AGZ15458.1_478_mod1_piperazic	100.00
jk5	k5_as_query	Q50858_A1_gly	49.38
jk5	k5_as_query	O07944_A3_pip	69.98
jk5	k5_as_query	P94459_A2_glu	82.44
jk5	k5_as_query	Q8KLL5_A2(5)_hpg|hpg2cl	100.00
jk5	k5_as_query	Q884E3_A2_ser	89.41
jk5	k5_as_query	Q9R9I9_A2_asn	70.70
jk5	k5_as_query	AHZ20774.1_3047_mod3_gly	50.80
jk5	k5_as_query	AFZ61525.1_2683_mod3_leu	74.16
jk5	k5_as_query	O87606_A2_orn	75.19
jk5	k5_as_query	EFE73313.1_1569_mod2_met	100.00
jk5	k5_as_query	P40976_A1_aad	63.05
jk5	k5_as_query	AHH53507.1_475_mod1_orn	100.00
jk5	k5_as_query	Q70LM5_A5(11)_trp	78.29
jk5	k5_as_query	Q45R85_A5_gly|sar	53.91
jk5	k5_as_query	Q5DIV8_A1(5)_lys	56.45
jk5	k5_as_query	BGC0000292_XP_001212648.1_529_mod1_phe	38.53
jk5	k5_as_query	Q5DIP3_A2_horn	88.61
jk5	k5_as_query	O85168_A8_asp	49.90
jk5	k5_as_query	Q8NJX1_A6_gln	58.62
jk5	k5_as_query	O05819_A1_lys	100.00
jk5	k5_as_query	O85740_A1(3)_cys	44.25
jk5	k5_as_query	BGC0001113_AIC32693.1_544_mod1_thr	81.65
jk5	k5_as_query	AGZ15459.1_694_mod1_pip	100.00
jk5	k5_as_query	Q9S1A8_A1(8)_leu	67.31
jk5	k5_as_query	Q9I157_A1(2)_glu	55.45
jk5	k5_as_query	AHZ34232.1_2599_mod3_gln	69.90
jk5	k5_as_query	Q54298_A1_pip	66.33
jk5	k5_as_query	BGC0001035_EPE34341.1_2860_mod3_3oh-pro|3oh-4me-pro	100.00
jk5	k5_as_query	Q93I55_A3_gln	73.71
jk5	k5_as_query	O30408_A2(3)_phe	63.30
jk5	k5_as_query	BGC0000414_BAO84866.1_500_mod1_4-5-dehydro-arg|me-tyr	42.97
jk5	k5_as_query	P27742_A3_val	67.42
jk5	k5_as_query	AEI70245.1_445_mod1_ala	60.25
jk5	k5_as_query	Q70LM4_A3(15)_trp	66.02
jk5	k5_as_query	AGC24265.1_37_mod1_pro	37.36
jk5	k5_as_query	YP_631961.1_9179_mod6_ser	92.50
jk5	k5_as_query	AHH53508.1_1559_mod2_kyn	100.00
jk5	k5_as_query	BGC0000463_AGM14933.1_4773_mod5_gln	69.82
jk5	k5_as_query	Q01886v2_A1_pro	100.00
jk5	k5_as_query	BGC0000431_EFE73313.1_2638_mod3_gly	100.00
jk5	k5_as_query	Q70P97_A1_cys	88.35
jk5	k5_as_query	O30981_A2(6)_ala|val	77.73
jk5	k5_as_query	Q70JZ9_A4_glu	98.88
jk5	k5_as_query	BGC0000400_AGM16413.1_5398_mod5_pro	100.00
jk5	k5_as_query	YP_003712464.1_561_mod1_leu	100.00
